ad_ref,assembly,body,ad_city,color,engine_cc,fuel_type,make,mileage,model,registered,transmission,year,price
7548094,Imported,Hatchback,Lahore,Blue,660,Petrol,Mitsubishi,240000,Ek,Lahore,Automatic,1905,1595000
7817384,,Sedan,Daska,Burgundy,1300,Petrol,Suzuki,159500,Baleno,Rawalpindi,Manual,1905,1485000
7808631,Imported,Hatchback,Gujranwala,Black,660,Petrol,Daihatsu,2000,Mira,Punjab,Automatic,1905,3650000
7817387,Imported,Hatchback,Faisalabad,Silver,1000,Petrol,Toyota,66000,Vitz,Lahore,Automatic,1905,2450000
7817395,,Sedan,Gujranwala,White,1500,Petrol,Changan,19000,Alsvin,Punjab,Automatic,1905,3800000
7817406,Imported,Hatchback,Karachi,White,660,Petrol,Suzuki,86000,Alto,Sindh,Automatic,1905,720000
7650216,Imported,Sedan,Kasur,Cool Silver Metallic,1500,Petrol,Mitsubishi,154000,Lancer,Islamabad,Automatic,1905,1750000
7817397,Imported,Hatchback,Lahore,White,660,Petrol,Daihatsu,110778,Mira,Punjab,Automatic,1905,2740000
7817302,,Sedan,Karachi,Silver Metallic,1300,Petrol,Toyota,85000,Corolla,Sindh,Automatic,1905,3600000
7817391,Imported,Sedan,Lahore,Gold,2700,Diesel,Mercedes,130000,Benz,Islamabad,Manual,1905,2556000
7817206,,Sedan,Rawalpindi,Taffeta White,1800,Petrol,Honda,89000,Civic,Islamabad,Automatic,1905,3750000
7817207,,Compact sedan,Karachi,Crystal Black Pearl,1497,Petrol,Honda,11000,City,Sindh,Automatic,1905,5100000
7373274,Imported,Hatchback,Rawalpindi,White,660,Hybrid,Suzuki,76000,Wagon,Un-Registered,Automatic,1905,3450000
7817210,Imported,,Islamabad,Pink,660,Petrol,Daihatsu,70000,Mira,Islamabad,Automatic,1905,2050000
7817214,,Hatchback,Abbottabad,Silver Metallic,800,Petrol,Suzuki,102523,Mehran,Lahore,Manual,1905,460000
7817220,,Hatchback,Karachi,Solid White,1300,Petrol,Suzuki,68000,Swift,Sindh,Manual,1905,2350000
7817224,,Sedan,Lahore,,1600,Petrol,Honda,148000,Civic,Lahore,Manual,1905,1490000
7817219,,Sedan,Lahore,Taffeta White,1800,Petrol,Honda,35000,Civic,Punjab,Automatic,1905,6400000
7817232,Imported,,Lahore,White,600,Petrol,Suzuki,76000,FX,Lahore,Manual,,260000
7817235,,Hatchback,Khanewal,White,1000,Petrol,Suzuki,25000,Cultus,Punjab,Manual,1905,3430000
7787928,,Sedan,Karachi,White,1800,Petrol,Toyota,36439,Corolla,Sindh,Automatic,1905,6000000
7532556,,,Karachi,Silver,1300,Petrol,Suzuki,156630,Liana,Sindh,Manual,1905,1045000
7369357,,Hatchback,Lahore,White,1000,Petrol,Suzuki,150000,Cultus,Lahore,Manual,1905,510000
7817259,Imported,Hatchback,Karachi,White,1000,Petrol,Toyota,105000,Vitz,Karachi,Automatic,1905,3800000
7610533,,Sedan,Faisalabad,Silver,1500,Petrol,Honda,255315,Civic,Sindh,Automatic,1905,1200000
7471413,Imported,Hatchback,Lahore,Silver,1500,Hybrid,Toyota,32000,Aqua,Un-Registered,Automatic,1905,4500000
7817275,,Sedan,Burewala,Lunar Silver Metallic,1300,Petrol,Honda,110997,City,Lahore,Manual,1905,3075000
7817285,,Hatchback,Islamabad,Burgundy,1000,Petrol,Suzuki,79000,Cultus,Lahore,Manual,1905,1200000
7817284,,Hatchback,Lahore,White,1300,Petrol,Suzuki,100600,Swift,Lahore,Manual,1905,2500000
7817291,,Sedan,Lahore,Dorado Gold,1600,Petrol,Toyota,70000,Corolla,Islamabad,Automatic,1905,4300000
7817266,Imported,Hatchback,Islamabad,Unlisted,660,Petrol,Mazda,120000,Carol,Rawalpindi,Automatic,1905,1975000
7817297,Imported,Hatchback,Lahore,White,800,Petrol,Daihatsu,58,Cuore,Lahore,Manual,1905,750000
7817105,Imported,Hatchback,Karachi,Blue,660,Petrol,Toyota,20000,Pixis,Karachi,Automatic,1905,1800000
7817293,,,Islamabad,Black,2000,Petrol,KIA,5200,Sportage,Islamabad,Automatic,,9100000
7817113,Imported,Hatchback,Rajanpur,Solid White,796,Petrol,Suzuki,76000,Mehran,Sindh,Manual,1905,1070000
7817119,,Hatchback,Faisalabad,Silver,1000,Petrol,Suzuki,75000,Cultus,Lahore,Manual,1905,1060000
7817122,Imported,,Rawalpindi,Silver,3000,Diesel,Toyota,200000,Land,Rawalpindi,Automatic,1905,2875000
7817116,,MPV,Lahore,Crystal Black Pearl,1500,Petrol,Honda,100000,BR-V,Lahore,Manual,1905,3800000
7817287,,Sedan,Lahore,Black,1300,Petrol,Honda,143900,City,Lahore,Manual,1905,3365000
7817134,,Sedan,Rawalpindi,Crystal Black Pearl,1300,Petrol,Honda,70000,City,Islamabad,Manual,1905,3350000
7817143,Imported,,Lahore,White,660,Petrol,Suzuki,100000,FX,Lahore,Automatic,,400000
6665170,,Sedan,Peshawar,Blue,1500,Petrol,Toyota,150000,Corolla,Sindh,Manual,1905,1030000
7817153,,Sedan,Mirpur,Teffeta White,1498,Petrol,Honda,16000,Civic,Karachi,Automatic,1905,8500000
7817150,,Sedan,Gujranwala,White,1500,Petrol,Honda,100000,City,Punjab,Manual,1905,1120000
7817123,Imported,Hatchback,Faisalabad,Blue,659,Petrol,Nissan,74000,Dayz,Punjab,Automatic,1905,2550000
7817154,Imported,Sedan,Wah,Alpine White,1600,Petrol,BMW,100000,3,Islamabad,Automatic,1905,12000000
7813640,,Hatchback,Lahore,White,800,Petrol,Suzuki,75,Mehran,Punjab,Manual,1905,960000
7817161,,Hatchback,Multan,White,1000,Petrol,Suzuki,77000,Wagon,Multan,Manual,1905,2175000
7817167,,Hatchback,Rawalpindi,Silver,1000,Petrol,KIA,50000,Picanto,Islamabad,Automatic,1905,3000000
7370450,Imported,Sedan,Rawalpindi,White,1600,Petrol,Chevrolet,150000,Optra,Punjab,Automatic,1905,1300000
7817168,,Hatchback,Gujranwala,Silver,1000,Petrol,Suzuki,95000,Cultus,Lahore,Manual,1905,575000
7817170,,Hatchback,Islamabad,White,800,Petrol,Suzuki,51509,Mehran,Islamabad,Manual,1905,975000
7817176,Imported,Sedan,Swatmingora,White,3000,Diesel,Toyota,100000,Crown,Islamabad,Automatic,1905,1100000
7688928,,Hatchback,Chakwal,Snow White Pearl,800,Petrol,Suzuki,68954,Mehran,Lahore,Manual,1905,680000
7817106,Imported,,Bat,White,1800,Hybrid,Toyota,150000,Prius,Punjab,Automatic,1905,4200000
7346696,,SUV,Islamabad,Super White,2800,Diesel,Toyota,32000,Fortuner,Islamabad,Automatic,1905,17000000
7817012,,Hatchback,Daska,Silky Silver,1000,Petrol,Suzuki,45000,Cultus,Lahore,Manual,1905,1450000
7817013,Imported,,Toba,Black,4200,Diesel,Nissan,258000,Patrol,Faisalabad,Manual,1905,1975000
7817008,,Sedan,Okara,Black,1300,Petrol,Toyota,150000,Corolla,Lahore,Manual,1905,1975000
7817014,,Sedan,Lahore,Taffeta White,1800,Petrol,Honda,85000,Civic,Lahore,Automatic,1905,5050000
7817023,Imported,,Karachi,White,1000,Petrol,Daihatsu,158000,Terios,Karachi,Automatic,1905,1250000
7814668,Imported,,Rawalpindi,Black,660,Petrol,Suzuki,105000,Spacia,Lahore,Automatic,1905,2100000
7817024,,Hatchback,Hyderabad,White,1000,Petrol,Suzuki,92000,Cultus,Sindh,Manual,1905,1350000
7817025,,Sedan,Rawalpindi,Silver,1300,Petrol,Honda,191795,City,Un-Registered,Manual,1905,1165000
7816253,Imported,,Lahore,Red,1000,Petrol,Daihatsu,95000,Charade,Lahore,Manual,1905,340000
7817031,,Hatchback,Karachi,White,800,Petrol,Suzuki,30000,Mehran,Karachi,Manual,1905,280000
7817034,,Sedan,Islamabad,Silky Silver,1300,Petrol,Suzuki,240000,Baleno,Islamabad,Manual,1905,1200000
7814886,,MPV,Peshawar,White,1500,Petrol,Honda,21000,BR-V,Islamabad,Automatic,1905,5700000
7817015,,Sedan,Faisalabad,Silver,1800,Petrol,Toyota,63000,Corolla,Islamabad,Automatic,1905,5300000
7516807,,Double Cabin,Lahore,Grey,2999,Diesel,Isuzu,27000,D-Max,Lahore,Automatic,1905,13000000
7817057,,Hatchback,Sargodha,White,1000,Petrol,Suzuki,1,Wagon,Punjab,Manual,1905,1950000
7817061,Imported,Mini Van,Karachi,White,660,Petrol,Daihatsu,115000,Hijet,Sindh,Automatic,1905,1350000
7817064,Imported,,Lahore,Green,660,Petrol,Suzuki,70000,Hustler,Punjab,Automatic,1905,3400000
7817068,,Hatchback,Karachi,Grey,1000,Petrol,Suzuki,51000,Cultus,Karachi,Manual,1905,1450000
7817070,,Hatchback,Lahore,White,1000,Petrol,Suzuki,50000,Cultus,Punjab,Manual,1905,1620000
7815358,Imported,SUV,Lahore,Black,4600,Petrol,Toyota,88000,Land,Sindh,Automatic,1905,11900000
7817032,Imported,Micro Van,Peshawar,White,660,Petrol,Suzuki,104000,Every,Un-Registered,Automatic,1905,2770000
7797207,,Sedan,Karachi,Taffeta White,1800,Petrol,Honda,85000,Civic,Sindh,Automatic,1905,4550000
7817074,,Sedan,Faisalabad,Black,1300,Petrol,Toyota,39000,Yaris,Islamabad,Manual,1905,4000000
7055663,,Mini Van,Islamabad,White,1000,Petrol,Changan,5000,Karvaan,Islamabad,Manual,1905,2870000
7816929,,Sedan,Sheikhupura,White,1300,Petrol,Toyota,120000,Corolla,Lahore,Manual,1905,2520000
7816930,,Compact sedan,Lahore,Crystal Black Pearl,1200,Petrol,Honda,21000,City,Lahore,Manual,1905,4180000
7816935,Imported,Hatchback,Karachi,Silver,1000,Petrol,Toyota,24744,Passo,Un-Registered,Automatic,1905,4250000
7816940,Imported,Hatchback,Rawalpindi,Beige,660,Petrol,Mitsubishi,105000,Ek,Lahore,Automatic,1905,1885000
7816944,Imported,Hatchback,Lahore,Black,657,Petrol,Mitsubishi,95000,Toppo,Lahore,Automatic,1905,1590000
7816943,,Sedan,Phalia,Unlisted,1300,Petrol,Toyota,78000,Corolla,Lahore,Automatic,1905,3950000
7816920,,,Lahore,White,800,Petrol,Suzuki,90000,Bolan,Lahore,Manual,1905,1200000
7816951,Imported,Hatchback,Peshawar,Turquoise,1000,Petrol,Toyota,75000,Vitz,Sindh,Automatic,1905,2840000
7816959,Imported,,Rahim,Black,3200,Diesel,Toyota,200000,Land,Gilgit,Manual,,2600000
7816964,,,Hyderabad,Silver,1000,Petrol,Prince,101000,K01,Sindh,Manual,1905,1800000
7816953,Imported,Sedan,Lahore,Gold,1500,Petrol,Honda,105000,Civic,Lahore,Automatic,1905,1350000
7816965,,Sedan,Lahore,Alabaster Silver,1300,Petrol,Honda,170000,City,Sindh,Manual,1905,1590000
7816970,,,Gujranwala,White,800,Petrol,Suzuki,80000,Mehran,Lahore,Manual,1905,650000
7816978,,Sedan,Lahore,Taffeta White,1300,Petrol,Honda,97000,City,Lahore,Manual,1905,3050000
7699071,,Sedan,Islamabad,White,1794,Petrol,Mercedes,88000,Benz,Lahore,Automatic,1905,12000000
7816982,,Sedan,Sialkot,Black,1600,Petrol,Toyota,134636,Corolla,Punjab,Automatic,1905,3995000
7816979,,Hatchback,Lahore,Solid White,1000,Petrol,Suzuki,65000,Wagon,Lahore,Manual,1905,2250000
7816973,Imported,Coupe,Karachi,Polished Metal Metallic,1500,Hybrid,Honda,125000,CR-Z,Karachi,Automatic,1905,3200000
7816986,,Sedan,Lahore,,1600,Petrol,Toyota,120000,Corolla,Lahore,Manual,1905,2675000
7816987,,Mini Van,Kasur,Silver,999,Petrol,Changan,90000,Karvaan,Punjab,Manual,1905,2150000
7816993,Imported,Sedan,Peshawar,Super White,1000,Petrol,Toyota,1000000,Belta,Lahore,Automatic,1905,2100000
7816989,,Hatchback,Karachi,Gold,1000,Petrol,Suzuki,5000,Cultus,Karachi,Manual,1905,530000
7816995,,Hatchback,Lahore,Solid White,800,Petrol,Suzuki,59000,Mehran,Punjab,Manual,1905,750000
7625219,Imported,Hatchback,Karachi,Silver,1000,Petrol,Toyota,29000,Passo,Karachi,Automatic,1905,3500000
7817194,,Compact SUV,Sialkot,Stellar White,1499,Petrol,Changan,11000,Oshan,Punjab,Automatic,,9800000
7817182,,Hatchback,Sadiqabad,Solid White,660,Petrol,Suzuki,18000,Alto,Sindh,Manual,1905,2470000
7817198,,Sedan,Lahore,Silver,1800,Petrol,Honda,85000,Civic,Lahore,Manual,1905,2200000
7816848,Imported,,Peshawar,White,660,Petrol,Honda,34000,N,Un-Registered,Automatic,1905,3600000
7816849,,Hatchback,Hassan,White,1000,Petrol,Suzuki,123000,Cultus,Islamabad,Manual,1905,1750000
7816863,,Sedan,Islamabad,Gold,1300,Petrol,Suzuki,125000,Baleno,Lahore,Manual,1905,880000
7816872,,Sedan,Mian,White,1300,Petrol,Toyota,95000,Corolla,Lahore,Manual,1905,3520000
7816873,,Sedan,Gujrat,Silver Metallic,1798,Petrol,Toyota,151000,Corolla,Lahore,Automatic,1905,4350000
7796439,Imported,,Islamabad,Black,1300,Petrol,Toyota,156000,Passo,Islamabad,Automatic,1905,2100000
7816874,,Sedan,Lahore,Taffeta White,1800,Petrol,Honda,33000,Civic,Punjab,Automatic,1905,6000000
7816879,,Sedan,Pind,White,1800,Petrol,Toyota,24000,Corolla,Islamabad,Automatic,1905,7250000
7816840,,Hatchback,Lahore,Blue,800,Petrol,Suzuki,70000,Mehran,Lahore,Manual,1905,690000
7816875,,Sedan,Rawalpindi,Black,1300,Petrol,Honda,100000,City,Islamabad,Manual,1905,3375000
7816880,Imported,,Faisalabad,Beige,3700,Petrol,Hummer,40000,H3,Sindh,Automatic,1905,17500000
7816882,,Crossover,Hassan,White,1498,Petrol,DFSK,13000,Glory,Islamabad,Automatic,1905,5795000
7816883,,,Mandi,Silver,900,Petrol,Suzuki,377495,Bolan,Gujrat,Manual,,375000
7816892,,Sedan,Lahore,Black,1300,Petrol,Honda,160000,City,Punjab,Automatic,1905,3600000
7816885,,Mini Van,Sargodha,Silver,1000,Petrol,Changan,15000,Karvaan,Punjab,Manual,1905,3300000
7816895,,,Abbottabad,Black,10000,,Suzuki,85,Bolan,Karachi,Manual,,385000
7335957,Imported,Sedan,Nowshera,Silver,1500,Petrol,Toyota,100000,Corolla,Islamabad,Automatic,1905,1900000
7816898,,Hatchback,Sambrial,Solid White,1300,Petrol,Suzuki,48000,Swift,Punjab,Automatic,1905,3300000
7816903,Imported,Hatchback,Gujranwala,Unlisted,660,Petrol,Daihatsu,106000,Cast,Punjab,Automatic,1905,2725000
6633929,Imported,,Peshawar,Silver,1800,Petrol,Toyota,187100,ISIS,Punjab,Automatic,1905,2800000
7415928,Imported,,Karachi,Blue,2500,Diesel,Toyota,129233,Surf,Sindh,Automatic,,1700000
7020530,,Hatchback,Kamra,Blue,800,Petrol,Daihatsu,200000,Cuore,Lahore,Manual,1905,700000
7816777,,Sedan,Islamabad,Black,1500,Petrol,Honda,75000,Civic,Islamabad,Automatic,1905,7800000
7816778,,Hatchback,Faisalabad,Graphite Grey,1000,Petrol,Suzuki,87500,Cultus,Lahore,Manual,1905,1580000
7816780,,Hatchback,Karachi,Solid White,1000,Petrol,Suzuki,83150,Cultus,Karachi,Manual,1905,1180000
7590487,,Sedan,Sialkot,White,1800,Petrol,Honda,130000,Civic,Lahore,Automatic,1905,4800000
7816846,,Sedan,Karachi,Silver,1500,Petrol,Honda,24000,City,Sindh,Automatic,1905,3950000
7816787,,Sedan,Lahore,White,1300,Petrol,Honda,328790,City,Lahore,Manual,1905,990000
7816784,Imported,Sedan,Islamabad,Super White,1300,Petrol,Toyota,170000,Belta,Islamabad,Automatic,1905,2400000
7816783,,Hatchback,Lahore,Gold,1000,Petrol,Suzuki,114000,Cultus,Punjab,Manual,1905,1610000
7816750,Imported,Crossover,Faisalabad,White,1500,Petrol,MG,24000,HS,Punjab,Automatic,1905,6800000
7816798,Imported,Micro Van,Rahwali,Silver,660,Petrol,Suzuki,97000,Every,Islamabad,Automatic,1905,1590000
7816801,,Sedan,Peshawar,Taffeta White,1800,Petrol,Honda,92000,Civic,Islamabad,Automatic,1905,5900000
7642539,,Sedan,Karachi,Crystal Black Pearl,1300,Petrol,Honda,73100,City,Sindh,Manual,1905,2900000
7816820,,Sedan,Lahore,Urban Titanium,1300,Petrol,Honda,150000,City,Lahore,Manual,1905,3200000
7816815,Imported,SUV,Islamabad,Black,2700,Petrol,Toyota,98000,Prado,Islamabad,Automatic,1905,17500000
5833701,,Hatchback,Islamabad,White,800,Petrol,Suzuki,38000,Mehran,Islamabad,Manual,1905,1320000
7816803,,,Mansehra,White,800,Petrol,Suzuki,50000,Ravi,Lahore,Manual,1905,750000
7816802,Imported,,Peshawar,Brown,1500,Petrol,Toyota,150000,Corolla,Sindh,Automatic,1905,1650000
7816826,Imported,Hatchback,Bahawalpur,White,660,Petrol,Suzuki,82000,Wagon,Sindh,Automatic,1905,2850000
7816810,,SUV,Lahore,Attitude Black,2800,Diesel,Toyota,13000,Fortuner,Lahore,Automatic,1905,20500000
7816827,,Hatchback,Rawalpindi,Red,800,Petrol,Suzuki,100000,Mehran,Punjab,Manual,,395000
7816829,Imported,Hatchback,Lahore,Red,660,Petrol,Honda,75755,N,Lahore,Automatic,1905,2765000
7732478,,,Islamabad,White,660,Petrol,Suzuki,26000,Alto,Islamabad,Manual,1905,2650000
7816831,,Pick Up,Lahore,White,800,Petrol,Suzuki,38000,Ravi,Punjab,Manual,1905,1700000
7816910,Imported,Crossover,Lahore,Maroon,1500,Petrol,MG,16800,HS,Lahore,Automatic,1905,6900000
7816842,,Sedan,Lahore,Silver Metallic,1300,Petrol,Toyota,106420,Corolla,Lahore,Manual,1905,2545000
7048199,,Sedan,Nilore,White,1300,Petrol,Toyota,149000,Corolla,Islamabad,Manual,1905,2500000
7812259,Imported,Sedan,Islamabad,White,1300,Petrol,Toyota,85000,Corolla,Islamabad,Automatic,1905,5100000
7816452,,,Rawalpindi,Green,1600,Petrol,Honda,200000,Civic,Faisalabad,Automatic,1905,1170000
7641487,Imported,Sedan,Bhakkar,Silver,1500,Petrol,Toyota,88,Corolla,Lahore,Automatic,1905,2950000
7816671,,Sedan,Hasilpur,White,1300,Petrol,Toyota,39370,Corolla,Karachi,Automatic,1905,4025000
7816678,,Sedan,Sheikhupura,white,1600,Petrol,Toyota,250000,Corolla,Lahore,Automatic,1905,1750000
7816674,Imported,,Haripur,Green,3400,Diesel,Toyota,1000000,Land,Dera ismail khan,Manual,,2000000
7576460,Imported,,Gujranwala,Turquoise,660,Petrol,Honda,122900,N,Islamabad,Automatic,1905,2260000
7816675,,Sedan,Islamabad,White,1300,Petrol,Toyota,83000,Corolla,Islamabad,Automatic,1905,4300000
7816686,Imported,Crossover,Islamabad,Black,1300,Petrol,Nissan,25000,Kicks,Un-Registered,Automatic,1905,9500000
7816687,Imported,,Gujrat,Red,1500,Petrol,Mitsubishi,200000,Lancer,Lahore,Automatic,1905,800000
7816689,,Sedan,Mardan,White,1300,Petrol,Toyota,100000,Corolla,Lahore,Manual,1905,2600000
7816692,Imported,,Peshawar,Yellow,800,,Suzuki,100000,Carry,Multan,Manual,1905,620000
7816691,,Hatchback,Karachi,White,1000,Petrol,Suzuki,40000,Cultus,Sindh,Manual,1905,3100000
7776341,Imported,Sedan,Faisalabad,Silver,3000,Petrol,Toyota,108000,Mark,Lahore,Automatic,1905,4375000
7816701,Imported,,Lahore,Silver,660,Petrol,Daihatsu,86000,Hijet,Lahore,Automatic,1905,1425000
7816713,,Hatchback,Karachi,Green,800,Petrol,Daihatsu,100000,Cuore,Karachi,Manual,1905,900000
7816724,,,Sohawa,Silver,1000,Petrol,Suzuki,35000,Cultus,Lahore,Manual,1905,685000
7809445,Imported,Double Cabin,Karachi,Grey,5000,Petrol,Ford,46000,F,Un-Registered,Automatic,1905,31500000
7499753,Imported,Sedan,Islamabad,Grey,1400,Petrol,Suzuki,100500,Ciaz,Rawalpindi,Automatic,1905,3700000
7774438,Imported,Sedan,Islamabad,White Pearl Crystal,3000,Petrol,Toyota,93000,Mark,Islamabad,Automatic,1905,5100000
7816765,,Sedan,Lahore,White,1500,Petrol,Changan,24000,Alsvin,Lahore,Automatic,1905,4400000
7816721,,Hatchback,Chowha,White,800,Petrol,Suzuki,31166,Mehran,Lahore,Manual,1905,890000
7816767,Imported,SUV,Islamabad,,4200,Diesel,Toyota,140000,Land,Islamabad,Automatic,1905,7200000
7816771,,Hatchback,Rawalpindi,Gray Metallic,800,Petrol,Suzuki,50000,Mehran,Lahore,Manual,1905,780000
7816775,,Hatchback,Mansehra,Solid White,796,Petrol,Suzuki,25000,Mehran,Sindh,Manual,1905,1350000
7816913,Imported,SUV,Lahore,Black,4200,Diesel,Toyota,435000,Land,Punjab,Automatic,1905,6000000
7816915,,Hatchback,Hyderabad,Solid White,660,Petrol,Suzuki,28000,Alto,Sindh,Automatic,1905,2950000
7817200,,Sedan,Lahore,Lunar Silver Metallic,1500,Petrol,Honda,23000,Civic,Lahore,Automatic,1905,6675000
7816628,,Crossover,Peshawar,Lunar Silver Metallic,1500,Petrol,Honda,2170,HR-V,Islamabad,Automatic,1905,7600000
7548344,,Hatchback,Karachi,Black,1300,Petrol,Suzuki,46000,Swift,Karachi,Automatic,1905,3200000
7816551,,Sedan,Bahawalpur,Super white,1798,Petrol,Toyota,98100,Corolla,Punjab,Automatic,1905,4500000
7816555,,Hatchback,Lahore,Silky Silver,1000,Petrol,Suzuki,140000,Wagon,Punjab,Manual,1905,1900000
7816556,,Crossover,Quetta,White,1500,Petrol,Honda,100,HR-V,Un-Registered,Automatic,,8050000
7816568,,Hatchback,Rawalpindi,White,800,Petrol,Suzuki,100000,Mehran,Lahore,Manual,1905,525000
7816552,,Sedan,Lahore,Super White,1300,Petrol,Toyota,20000,Yaris,Un-Registered,Manual,1905,4150000
7816573,,Hatchback,Islamabad,White,1000,Petrol,Suzuki,150000,Wagon,Islamabad,Manual,1905,2800000
7816595,Imported,,Kharian,Navy,660,Hybrid,Suzuki,4100,Wagon,Un-Registered,Automatic,1905,4690000
7816597,Imported,,Karachi,White,1500,Hybrid,Honda,76000,Vezel,Karachi,Automatic,1905,4850000
7816603,,Sedan,Gujrat,Crystal Black,1800,Petrol,Honda,98500,Civic,Islamabad,Automatic,1905,2760000
7816605,Imported,Hatchback,Peshawar,Silver,800,Petrol,Suzuki,100000,Mehran,Lahore,Manual,1905,600000
7816607,,Single Cabin,Mardan,Super White,2500,Diesel,Toyota,89500,Hilux,Islamabad,Manual,1905,4450000
7484643,,MPV,Karachi,Red,1500,Petrol,Honda,53000,BR-V,Karachi,Automatic,1905,5000000
7816614,,Sedan,Sargodha,Super White,1300,Petrol,Toyota,3,Yaris,Sargodha,Automatic,1905,3000000
7816621,,Hatchback,Islamabad,White,796,Petrol,United,47000,Bravo,Punjab,Manual,1905,990000
7816622,Imported,Hatchback,Lahore,Graphite Grey,660,Hybrid,Suzuki,19000,Wagon,Un-Registered,Automatic,1905,3900000
7654247,Imported,,Karachi,Grey,1800,Petrol,Toyota,185,Prius,Karachi,Automatic,1905,4200000
7816624,,,Lahore,Black,1500,Petrol,Honda,80000,BR-V,Lahore,Automatic,1905,4090000
7816638,,,Haripur,White,1000,Petrol,Suzuki,90000,Wagon,Punjab,Manual,1905,2800000
7816618,Imported,Hatchback,Gujranwala,White,660,Petrol,Daihatsu,222000,Mira,Lahore,Automatic,1905,2075000
7312359,,Sedan,Karachi,Black,1500,Petrol,Honda,18800,Civic,Sindh,Manual,1905,900000
7812406,,Hatchback,Fateh,Silver Metallic,800,Petrol,Suzuki,123,Mehran,Islamabad,Manual,1905,690000
7812260,Imported,Sedan,Karachi,Super White,1300,Petrol,Toyota,65000,Belta,Sindh,Automatic,1905,2050000
7736934,Imported,MPV,Karachi,,1800,Petrol,Toyota,190000,Prius,Karachi,Automatic,1905,4200000
7816471,Imported,Crossover,Rawalpindi,Green,1500,Hybrid,Honda,200000,Vezel,Lahore,Automatic,1905,4350000
7816460,Imported,SUV,Quetta,White,3000,Diesel,Toyota,160000,Prado,Sindh,Automatic,1905,4880000
7816463,,Sedan,Okara,Modern Steel Metallic,1800,Petrol,Honda,124000,Civic,Lahore,Manual,1905,1799000
7816472,,Sedan,Islamabad,Grey,1300,Petrol,Toyota,120,Corolla,Islamabad,Manual,1905,3000000
7816473,,Sedan,Sahiwal,Navy,1600,Petrol,Toyota,109000,Corolla,Lahore,Manual,1905,2400000
7816476,,Sedan,Nankana,,1300,Petrol,Honda,124000,City,Lahore,Automatic,1905,3100000
7816451,,Hatchback,Karachi,,1000,Petrol,Suzuki,100000,Alto,Karachi,Manual,1905,600000
7816478,,Sedan,Faisalabad,Silver,1300,Petrol,Honda,38360,City,Lahore,Manual,1905,3620000
7816458,,Mini Van,Mian,Grey,1000,Petrol,FAW,75000,X-PV,Punjab,Manual,1905,1200000
7816497,,Sedan,Islamabad,Super White,1799,Petrol,Toyota,46000,Corolla,Un-Registered,Automatic,1905,6700000
7816506,,Hatchback,Islamabad,Pearl Black,1000,Petrol,Suzuki,60000,Wagon,Islamabad,Manual,1905,2300000
7816507,,Hatchback,Karachi,White,800,Petrol,Daihatsu,130000,Cuore,Sindh,Manual,1905,680000
7816486,,Hatchback,Karachi,Pearl Red,1000,Petrol,Suzuki,100000,Cultus,Sindh,Manual,1905,1200000
7816496,Imported,Sedan,Karachi,White,1500,Petrol,Toyota,120000,Corolla,Sindh,Automatic,1905,4300000
7816505,,Hatchback,Rawalpindi,White,1000,Petrol,Suzuki,3000,Cultus,Islamabad,Manual,1905,1180000
7816520,,Sedan,Lahore,White,1800,Petrol,Toyota,20,Corolla,Un-Registered,Automatic,,7700000
7816524,,,Gujar,White,1000,Petrol,Prince,150000,K07,Lahore,Manual,1905,1500000
7816529,,Hatchback,Lahore,Silky Silver,1000,Petrol,Suzuki,55000,Cultus,Lahore,Manual,1905,2900000
7816535,Imported,,Abbottabad,Black,660,Petrol,Suzuki,150000,Wagon,Lahore,Automatic,1905,1900000
7816536,,Sedan,Lahore,Attitude Black,1300,Petrol,Toyota,80000,Corolla,Lahore,Automatic,1905,4100000
7816546,Imported,,Bahawalpur,Green,1800,Petrol,KIA,110000,Sportage,Bahawalpur,Manual,1905,1450000
